cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02001,ENSENADA,2,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02002,MEXICALI,4,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02002,MEXICALI,1,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02003,TECATE,1,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02004,TIJUANA,37,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02004,TIJUANA,9,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02005,PLAYAS DE ROSARITO,2,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02005,PLAYAS DE ROSARITO,2,2026-08-09
02,BAJA CALIFORNIA,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,02004,TIJUANA,4,2026-08-09
02,BAJA CALIFORNIA,2024-12,LOCALIZADA_CON_VIDA,MUJER,02004,TIJUANA,8,2026-08-09
02,BAJA CALIFORNIA,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,02004,TIJUANA,9,2026-08-09
02,BAJA CALIFORNIA,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,02005,PLAYAS DE ROSARITO,1,2026-08-09
