cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2025-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01002,ASIENTOS,1,2026-08-09
01,AGUASCALIENTES,2025-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01005,JESÚS MARÍA,4,2026-08-09
01,AGUASCALIENTES,2025-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2025-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2025-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,2,2026-08-09
01,AGUASCALIENTES,2025-04,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,13,2026-08-09
01,AGUASCALIENTES,2025-04,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,24,2026-08-09
01,AGUASCALIENTES,2025-04,LOCALIZADA_CON_VIDA,HOMBRE,01002,ASIENTOS,1,2026-08-09
01,AGUASCALIENTES,2025-04,LOCALIZADA_CON_VIDA,HOMBRE,01003,CALVILLO,1,2026-08-09
01,AGUASCALIENTES,2025-04,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,4,2026-08-09
01,AGUASCALIENTES,2025-04,LOCALIZADA_CON_VIDA,MUJER,01009,TEPEZALA,1,2026-08-09
01,AGUASCALIENTES,2025-04,LOCALIZADA_SIN_VIDA,HOMBRE,01010,EL LLANO,1,2026-08-09
