cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,2,2026-08-09
01,AGUASCALIENTES,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01002,ASIENTOS,3,2026-08-09
01,AGUASCALIENTES,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01002,ASIENTOS,1,2026-08-09
01,AGUASCALIENTES,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01006,PABELLÓN DE ARTEAGA,1,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,36,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,22,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,2,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,1,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_CON_VIDA,MUJER,01006,PABELLÓN DE ARTEAGA,1,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_CON_VIDA,MUJER,01009,TEPEZALA,1,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,4,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_CON_VIDA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_SIN_VIDA,HOMBRE,01001,AGUASCALIENTES,3,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_SIN_VIDA,HOMBRE,01005,JESÚS MARÍA,2,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_SIN_VIDA,MUJER,01005,JESÚS MARÍA,1,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_SIN_VIDA,HOMBRE,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2024-11,LOCALIZADA_SIN_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
